booking_id,travel_date,booking_date,lead_time_days,nights_of_stay,ship_name,company,route_type,suite_type,booking_source,package,guest_country,total_cabins,booked_cabins,cycle_occupancy_percentage,passengers_on_booking,total_crew,total_reservation_income_usd,average_daily_guest_spending_usd,satisfaction_score,total_guest_spending_usd,price_category
70971,2021-10-15,2021-06-13,124,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,USA,1250,1,83.15,1,1458,1123.23,194.41,4.7,583.23,Low
70972,2021-10-15,2021-07-18,89,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,France,1250,1,83.15,2,1458,1782.48,207.08,4.7,1242.48,Low
70973,2021-10-15,2021-07-23,84,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,USA,1250,1,83.15,2,1458,1794.06,209.01,5.0,1254.06,Low
70974,2021-10-15,2021-07-31,76,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,Full Board,Germany,1250,1,83.15,2,1458,1739.16,199.86,4.9,1199.16,Low
70975,2021-10-15,2021-07-23,84,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,USA,1250,1,83.15,2,1458,1783.26,207.21,5.0,1243.26,Low
70976,2021-10-15,2021-07-22,85,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board + EXC,Germany,1250,1,83.15,1,1458,1163.28,207.76,4.6,623.28,Low
70977,2021-10-15,2021-08-02,74,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,Full Board + EXC,France,1250,1,83.15,1,1458,1169.7,209.9,4.7,629.7,Low
70978,2021-10-15,2021-05-25,143,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,Italy,1250,1,83.15,1,1458,1167.15,209.05,5.0,627.1500000000001,Low
70979,2021-10-15,2021-07-06,101,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board + EXC,UK,1250,1,83.15,2,1458,1787.82,207.97,5.0,1247.82,Low
70980,2021-10-15,2021-08-14,62,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,USA,1250,2,83.15,4,1458,3303.72,185.31,4.9,2223.7200000000003,Medium
70981,2021-10-15,2021-04-28,170,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Web,Full Board,USA,2612,1,89.52,2,1688,2715.36,136.28,4.3,1635.3600000000001,Medium
70982,2021-10-15,2021-06-16,121,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,Full Board,USA,2612,1,89.52,2,1688,2696.28,134.69,4.3,1616.28,Medium
70983,2021-10-15,2021-07-11,96,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,All Inclusive + EXC,Italy,2612,1,89.52,2,1688,2813.04,144.42,4.3,1733.04,Medium
70984,2021-10-15,2021-08-15,61,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive + EXC,France,2612,1,89.52,1,1688,1956.24,146.04,4.1,876.24,Low
70985,2021-10-15,2021-08-05,71,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,Full Board + EXC,Germany,2612,2,89.52,2,1688,3833.88,139.49,3.9,1673.88,Medium
70986,2021-10-15,2021-08-01,75,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Web,All Inclusive + EXC,Germany,2612,1,89.52,2,1688,2687.52,133.96,4.0,1607.52,Medium
70987,2021-10-15,2021-07-18,89,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,Full Board,USA,2612,1,89.52,2,1688,2815.32,144.61,4.3,1735.3200000000002,Medium
70988,2021-10-15,2021-05-30,138,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Web,All Inclusive,Germany,2612,1,89.52,2,1688,2783.28,141.94,4.2,1703.28,Medium
70989,2021-10-15,2021-07-13,94,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive,Spain,2612,1,89.52,1,1688,1933.86,142.31,4.3,853.86,Low
70990,2021-10-15,2021-09-06,39,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,Full Board + EXC,Mexico,2612,1,89.52,2,1688,2819.76,144.98,4.4,1739.7599999999998,Medium
70991,2021-10-15,2021-06-08,129,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,All Inclusive,UK,2612,2,89.52,4,1688,5705.04,147.71,4.2,3545.04,High
70992,2021-10-15,2021-08-15,61,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,All Inclusive,Germany,2612,1,89.52,2,1688,2642.64,130.22,4.2,1562.6399999999999,Medium
70993,2021-10-15,2021-08-20,56,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive,USA,2612,2,89.52,2,1688,3848.88,140.74,4.4,1688.88,Medium
70994,2021-10-15,2021-08-15,61,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,Germany,2612,1,89.52,2,1688,2827.32,145.61,4.1,1747.3200000000002,Medium
70995,2021-10-15,2021-09-14,31,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive,Germany,2612,1,89.52,2,1688,2660.16,131.68,4.4,1580.16,Medium
70996,2021-10-15,2021-08-10,66,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,France,1646,2,85.72,2,1416,7902.62,179.21,4.9,3942.6200000000003,High
70997,2021-10-15,2021-06-24,113,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive + EXC,Spain,1646,2,85.72,4,1416,12223.2,187.8,5.0,8263.2,High
70998,2021-10-15,2021-08-14,62,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,France,1646,1,85.72,1,1416,3711.62,157.42,4.8,1731.62,Medium
70999,2021-10-15,2021-09-01,44,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,Spain,1646,1,85.72,2,1416,6009.52,183.16,4.8,4029.52,High
71000,2021-10-15,2021-09-21,24,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,Spain,1646,1,85.72,1,1416,3914.24,175.84,4.7,1934.24,Medium
71001,2021-10-15,2021-08-19,57,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,UK,1646,1,85.72,2,1416,5975.86,181.63,4.9,3995.8599999999997,High
71002,2021-10-15,2021-06-25,112,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,USA,1646,1,85.72,1,1416,3870.79,171.89,4.6,1890.79,Medium
71003,2021-10-15,2021-07-22,85,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,Full Board + EXC,USA,1646,2,85.72,2,1416,7911.86,179.63,4.5,3951.8599999999997,High
71004,2021-10-15,2021-08-28,48,11,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,All Inclusive + EXC,USA,1646,2,85.72,4,1416,11859.32,179.53,4.4,7899.32,High
71005,2021-10-15,2021-07-11,96,11,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,Full Board,Germany,1646,2,85.72,4,1416,12020.36,183.19,4.6,8060.36,High
71006,2021-10-15,2021-07-14,93,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive + EXC,USA,1646,1,85.72,1,1416,4057.57,188.87,4.8,2077.57,High
71007,2021-10-15,2021-10-10,5,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive + EXC,UK,1646,1,85.72,1,1416,4049.76,188.16,4.7,2069.7599999999998,High
71008,2021-10-15,2021-08-30,46,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,All Inclusive,UK,1646,1,85.72,2,1416,5987.3,182.15,4.7,4007.3,High
71009,2021-10-15,2021-09-21,24,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,USA,1646,1,85.72,1,1416,3905.33,175.03,4.7,1925.33,Medium
71010,2021-10-15,2021-07-15,92,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,Germany,1646,1,85.72,2,1416,5661.48,167.34,4.5,3681.48,High
71011,2021-10-15,2021-06-13,124,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,Full Board,USA,1347,1,88.12,1,1253,5393.05,234.85,4.8,3053.0499999999997,High
71012,2021-10-15,2021-07-11,96,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,Full Board,Canada,1347,2,88.12,2,1253,9943.18,202.43,5.0,5263.18,High
71013,2021-10-15,2021-05-11,157,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,All Inclusive,Mexico,1347,1,88.12,1,1253,4775.42,187.34,4.8,2435.42,High
71014,2021-10-15,2021-05-17,151,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,Web,All Inclusive,Germany,1347,2,88.12,2,1253,10292.36,215.86,4.9,5612.360000000001,High
71015,2021-10-15,2021-08-28,48,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,All Inclusive,Spain,1347,1,88.12,1,1253,5311.15,228.55,4.7,2971.15,High
71016,2021-10-15,2021-08-05,71,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Direct,Full Board,USA,1347,2,88.12,4,1253,16135.6,220.3,4.8,11455.6,High
71017,2021-10-15,2021-05-14,154,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,Full Board,Spain,1347,1,88.12,2,1253,7956.0,216.0,4.8,5616.0,High
71018,2021-10-15,2021-06-11,126,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,Spain,1347,1,88.12,2,1253,7972.64,216.64,4.8,5632.639999999999,High
71019,2021-10-15,2021-08-04,72,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive,USA,1347,1,88.12,2,1253,8338.46,230.71,5.0,5998.46,High
71020,2021-10-15,2021-08-07,69,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,Full Board,USA,1347,1,88.12,1,1253,5010.07,205.39,4.9,2670.0699999999997,High
71021,2021-10-15,2021-08-29,47,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,Full Board,UK,1347,1,88.12,2,1253,7826.78,211.03,4.9,5486.78,High
71022,2021-10-15,2021-06-11,126,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,Full Board + EXC,Mexico,1347,1,88.12,1,1253,5311.28,228.56,4.7,2971.28,High
71023,2021-10-15,2021-07-28,79,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board,Germany,1347,2,88.12,2,1253,10538.32,225.32,4.9,5858.32,High
71024,2021-10-15,2021-08-17,59,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,Full Board + EXC,USA,1347,1,88.12,2,1253,8107.58,221.83,4.9,5767.58,High
71025,2021-10-15,2021-08-23,53,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive,France,1347,2,88.12,2,1253,10573.16,226.66,4.6,5893.16,High
71026,2021-10-15,2021-08-29,47,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board,USA,2732,1,83.24,2,1500,3137.96,134.14,4.4,1877.9599999999998,Medium
71027,2021-10-15,2021-09-09,36,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,Full Board,UK,2732,1,83.24,2,1500,3029.74,126.41,4.4,1769.74,Medium
71028,2021-10-15,2021-07-18,89,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,USA,2732,1,83.24,3,1500,4132.17,136.77,4.2,2872.17,High
71029,2021-10-15,2021-09-20,25,7,AIDAcosma,AIDA Cruises,Canarias,Suite,Direct,All Inclusive,Germany,2732,1,83.24,1,1500,2186.73,132.39,4.2,926.7299999999999,Low
71030,2021-10-15,2021-07-05,102,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,All Inclusive + EXC,Mexico,2732,1,83.24,3,1500,3780.63,120.03,4.2,2520.63,Medium
71031,2021-10-15,2021-05-29,139,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,All Inclusive + EXC,Spain,2732,1,83.24,1,1500,2145.01,126.43,4.4,885.01,Low
71032,2021-10-15,2021-05-02,166,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board + EXC,Mexico,2732,1,83.24,1,1500,2187.85,132.55,4.3,927.8500000000001,Low
71033,2021-10-15,2021-06-01,136,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,Italy,2732,2,83.24,4,1500,6324.08,135.86,4.3,3804.0800000000004,High
71034,2021-10-15,2021-07-12,95,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board,Spain,2732,1,83.24,2,1500,2986.9,123.35,4.6,1726.8999999999999,Medium
71035,2021-10-15,2021-07-14,93,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,Germany,2732,2,83.24,2,1500,4240.88,122.92,4.3,1720.88,High
71036,2021-10-15,2021-08-16,60,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,Full Board + EXC,USA,2732,1,83.24,1,1500,2192.05,133.15,4.4,932.0500000000001,Low
71037,2021-10-15,2021-06-27,110,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive + EXC,Spain,2732,1,83.24,1,1500,2201.64,134.52,4.2,941.6400000000001,Low
71038,2021-10-15,2021-07-10,97,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,USA,2732,1,83.24,1,1500,2238.95,139.85,4.4,978.9499999999999,Low
71039,2021-10-15,2021-06-30,107,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,Spain,2732,1,83.24,1,1500,2189.88,132.84,4.5,929.88,Low
71040,2021-10-15,2021-08-17,59,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,Germany,2732,1,83.24,1,1500,2118.83,122.69,4.6,858.8299999999999,Low
71041,2021-10-16,2021-07-29,79,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive,Spain,2626,1,89.75,1,2138,2036.28,159.38,4.4,956.28,Low
71042,2021-10-16,2021-06-17,121,6,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,Full Board,Germany,2626,1,89.75,1,2138,2094.18,169.03,4.3,1014.1800000000001,Low
71043,2021-10-16,2021-08-12,65,6,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Web,Full Board,USA,2626,1,89.75,2,2138,2960.04,156.67,4.5,1880.04,Medium
71044,2021-10-16,2021-08-27,50,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,All Inclusive,USA,2626,1,89.75,1,2138,2043.96,160.66,4.8,963.96,Low
71045,2021-10-16,2021-08-06,71,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive,USA,2626,1,89.75,1,2138,2142.78,177.13,4.4,1062.78,Low
71046,2021-10-16,2021-06-16,122,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,All Inclusive + EXC,France,2626,1,89.75,1,2138,2121.9,173.65,4.8,1041.9,Low
71047,2021-10-16,2021-08-14,63,6,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive,UK,2626,1,89.75,1,2138,2032.08,158.68,4.6,952.08,Low
71048,2021-10-16,2021-05-04,165,6,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive,Spain,2626,1,89.75,2,2138,3094.92,167.91,4.6,2014.92,Medium
71049,2021-10-16,2021-08-19,58,6,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive,Italy,2626,1,89.75,2,2138,2942.4,155.2,4.6,1862.3999999999999,Medium
71050,2021-10-16,2021-06-22,116,6,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,Full Board + EXC,USA,2626,1,89.75,1,2138,1978.86,149.81,4.7,898.86,Low
71051,2021-10-16,2021-07-26,82,6,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,Full Board,Spain,2626,1,89.75,1,2138,2139.18,176.53,4.6,1059.18,Low
71052,2021-10-16,2021-07-22,86,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,All Inclusive + EXC,UK,2626,1,89.75,2,2138,2944.92,155.41,4.4,1864.92,Medium
71053,2021-10-16,2021-09-14,32,6,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,Germany,2626,1,89.75,1,2138,2116.8,172.8,4.4,1036.8000000000002,Low
71054,2021-10-16,2021-08-27,50,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,All Inclusive,USA,2626,1,89.75,3,2138,4339.8,181.1,4.3,3259.7999999999997,High
71055,2021-10-16,2021-06-08,130,6,MSC World Europa,MSC Cruceros,Mediterranean,Suite,B2B,Full Board,Spain,2626,1,89.75,2,2138,3206.52,177.21,4.6,2126.52,Medium
71056,2021-10-16,2021-09-15,31,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Direct,Full Board + EXC,Canada,2805,1,95.99,1,2350,2095.92,169.32,4.8,1015.92,Low
71057,2021-10-16,2021-06-06,132,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive,Spain,2805,2,95.99,4,2350,6445.2,178.55,4.9,4285.200000000001,High
71058,2021-10-16,2021-07-28,80,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,Full Board,USA,2805,2,95.99,4,2350,6583.2,184.3,4.8,4423.200000000001,High
71059,2021-10-16,2021-07-09,99,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive,UK,2805,1,95.99,1,2350,2321.64,206.94,4.8,1241.6399999999999,Low
71060,2021-10-16,2021-07-25,83,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Direct,Full Board,Spain,2805,1,95.99,2,2350,3166.32,173.86,4.9,2086.32,Medium
71061,2021-10-16,2021-07-25,83,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive,UK,2805,1,95.99,1,2350,2227.98,191.33,5.0,1147.98,Low
71062,2021-10-16,2021-06-22,116,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,Full Board + EXC,UK,2805,1,95.99,1,2350,2277.6,199.6,4.9,1197.6,Low
71063,2021-10-16,2021-05-24,145,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive,USA,2805,1,95.99,1,2350,2161.56,180.26,4.7,1081.56,Low
71064,2021-10-16,2021-08-30,47,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board,UK,2805,2,95.99,2,2350,4502.88,195.24,4.5,2342.88,High
71065,2021-10-16,2021-08-12,65,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,Full Board + EXC,UK,2805,1,95.99,1,2350,2205.78,187.63,4.6,1125.78,Low
71066,2021-10-16,2021-07-11,97,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board,Spain,2805,1,95.99,1,2350,2213.46,188.91,4.6,1133.46,Low
71067,2021-10-16,2021-07-15,93,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,Germany,2805,1,95.99,2,2350,3378.48,191.54,4.8,2298.48,Medium
71068,2021-10-16,2021-06-25,113,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,All Inclusive + EXC,UK,2805,2,95.99,4,2350,6604.56,185.19,4.7,4444.5599999999995,High
71069,2021-10-16,2021-06-12,126,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,Full Board + EXC,France,2805,2,95.99,4,2350,6811.68,193.82,4.5,4651.68,High
71070,2021-10-16,2021-06-16,122,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,Full Board,Italy,2805,2,95.99,4,2350,6724.8,190.2,4.6,4564.799999999999,High
71071,2021-10-16,2021-08-15,62,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,USA,1643,1,100.0,1,1388,2944.62,147.18,4.6,1324.6200000000001,Medium
71072,2021-10-16,2021-08-23,54,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board,Germany,1643,1,100.0,2,1388,4206.24,143.68,4.4,2586.2400000000002,High
71073,2021-10-16,2021-09-13,33,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,Spain,1643,1,100.0,1,1388,2879.1,139.9,4.8,1259.1000000000001,Medium
71074,2021-10-16,2021-07-07,101,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,UK,1643,1,100.0,2,1388,4342.14,151.23,4.4,2722.14,High
71075,2021-10-16,2021-04-09,190,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board + EXC,Spain,1643,1,100.0,2,1388,4291.02,148.39,4.6,2671.0199999999995,High
71076,2021-10-16,2021-07-02,106,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive + EXC,USA,1643,1,100.0,1,1388,2939.31,146.59,4.4,1319.31,Medium
71077,2021-10-16,2021-06-26,112,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board,Germany,1643,1,100.0,1,1388,2857.14,137.46,4.3,1237.14,Medium
71078,2021-10-16,2021-06-26,112,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,UK,1643,2,100.0,4,1388,8586.72,148.52,4.6,5346.72,High
71079,2021-10-16,2021-06-05,133,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Web,Full Board,USA,1643,2,100.0,4,1388,8771.04,153.64,4.5,5531.039999999999,High
71080,2021-10-16,2021-07-27,81,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board,Canada,1643,1,100.0,1,1388,2891.61,141.29,4.5,1271.61,Medium
71081,2021-10-16,2021-06-21,117,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,1,100.0,2,1388,4365.72,152.54,4.5,2745.72,High
71082,2021-10-16,2021-07-18,90,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,All Inclusive + EXC,UK,1643,1,100.0,1,1388,3025.62,156.18,4.7,1405.6200000000001,Medium
71083,2021-10-16,2021-06-18,120,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,Full Board,USA,1643,1,100.0,2,1388,4209.3,143.85,4.5,2589.2999999999997,High
71084,2021-10-16,2021-07-26,82,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board,USA,1643,1,100.0,2,1388,4073.22,136.29,4.6,2453.22,High
71085,2021-10-16,2021-07-19,89,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,100.0,1,1388,2931.48,145.72,4.6,1311.48,Medium
71086,2021-10-16,2021-08-07,70,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive + EXC,Spain,1250,1,88.45,2,1458,1792.38,208.73,5.0,1252.3799999999999,Low
71087,2021-10-16,2021-05-30,139,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive + EXC,Mexico,1250,2,88.45,4,1458,3215.88,177.99,4.7,2135.88,Medium
71088,2021-10-16,2021-08-05,72,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,Germany,1250,1,88.45,1,1458,1141.38,200.46,4.9,601.38,Low
71089,2021-10-16,2021-04-17,182,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,USA,1250,1,88.45,2,1458,1738.2,199.7,4.9,1198.1999999999998,Low
71090,2021-10-16,2021-08-10,67,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,Full Board + EXC,Mexico,1250,1,88.45,1,1458,1110.09,190.03,5.0,570.09,Low
71091,2021-10-16,2021-07-15,93,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,UK,1250,2,88.45,4,1458,3527.04,203.92,5.0,2447.04,Medium
71092,2021-10-16,2021-07-26,82,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive,UK,1250,1,88.45,2,1458,1722.66,197.11,4.9,1182.66,Low
71093,2021-10-16,2021-09-01,45,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,Italy,1250,1,88.45,1,1458,1206.39,222.13,4.8,666.39,Low
71094,2021-10-16,2021-08-15,62,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board + EXC,Germany,1250,1,88.45,2,1458,1689.6,191.6,5.0,1149.6,Low
71095,2021-10-16,2021-08-03,74,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive + EXC,Spain,1250,2,88.45,4,1458,3466.8,198.9,4.9,2386.8,Medium
71096,2021-10-16,2021-07-12,96,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,Italy,1250,1,88.45,1,1458,1154.25,204.75,4.6,614.25,Low
71097,2021-10-16,2021-08-11,66,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,Germany,1250,1,88.45,1,1458,1171.59,210.53,4.8,631.59,Low
71098,2021-10-16,2021-07-02,106,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive + EXC,Germany,1250,1,88.45,1,1458,1203.9,221.3,5.0,663.9000000000001,Low
71099,2021-10-16,2021-08-31,46,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Direct,Full Board + EXC,USA,1250,1,88.45,1,1458,1150.89,203.63,4.9,610.89,Low
71100,2021-10-16,2021-06-21,117,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board,Spain,1250,1,88.45,1,1458,1154.58,204.86,4.9,614.58,Low
71101,2021-10-16,2021-05-14,155,8,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,Full Board,Germany,2612,1,88.42,1,1688,2575.28,141.91,3.9,1135.28,Low
71102,2021-10-16,2021-07-13,95,8,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Web,Full Board,USA,2612,1,88.42,1,1688,2504.08,133.01,4.2,1064.08,Low
71103,2021-10-16,2021-06-20,118,8,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,Full Board + EXC,UK,2612,1,88.42,2,1688,3637.28,137.33,4.2,2197.28,Medium
71104,2021-10-16,2021-07-15,93,8,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,Full Board + EXC,Italy,2612,1,88.42,1,1688,2630.64,148.83,4.1,1190.64,Medium
71105,2021-10-16,2021-07-26,82,8,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,All Inclusive,Mexico,2612,2,88.42,2,1688,5112.8,139.55,4.3,2232.8,High
71106,2021-10-16,2021-09-20,26,8,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,Full Board,Germany,2612,1,88.42,2,1688,3842.4,150.15,4.1,2402.4,Medium
71107,2021-10-16,2021-06-22,116,8,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive,Germany,2612,1,88.42,1,1688,2549.76,138.72,4.2,1109.76,Low
