booking_id,travel_date,booking_date,lead_time_days,nights_of_stay,ship_name,company,route_type,suite_type,booking_source,package,guest_country,total_cabins,booked_cabins,cycle_occupancy_percentage,passengers_on_booking,total_crew,total_reservation_income_usd,average_daily_guest_spending_usd,satisfaction_score
51680,2020-10-03,2020-08-04,60,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,UK,1646,1,90.59,1,1416,3536.4,173.64,4.7
51681,2020-10-03,2020-06-10,115,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive + EXC,USA,1646,2,90.59,4,1416,10481.6,172.04,4.7
51682,2020-10-03,2020-07-15,80,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,1,90.59,2,1416,5397.4,179.87,4.7
51683,2020-10-03,2020-07-13,82,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive,Spain,1646,1,90.59,2,1416,5356.4,177.82,4.8
51684,2020-10-03,2020-06-09,116,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,Full Board,Italy,1646,1,90.59,2,1416,5210.6,170.53,4.9
51685,2020-10-03,2020-07-12,83,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,2,90.59,4,1416,10529.2,173.23,4.6
51686,2020-10-03,2020-08-07,57,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,UK,1646,2,90.59,4,1416,10430.0,170.75,4.9
51687,2020-10-03,2020-06-19,106,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,All Inclusive,USA,1646,1,90.59,1,1416,3664.9,186.49,4.9
51688,2020-10-03,2020-05-30,126,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,USA,1646,2,90.59,4,1416,10771.2,179.28,4.8
51689,2020-10-03,2020-07-13,82,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,USA,1646,1,90.59,2,1416,5225.4,171.27,4.9
51690,2020-10-03,2020-08-26,38,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,USA,1646,1,90.59,1,1416,3467.8,166.78,4.7
51691,2020-10-03,2020-09-12,21,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,All Inclusive,USA,1347,1,93.23,2,1253,8501.64,213.63,4.8
51692,2020-10-03,2020-06-29,96,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Canada,1347,1,93.23,1,1253,5391.12,205.08,4.7
51693,2020-10-03,2020-07-22,73,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,Full Board + EXC,France,1347,1,93.23,1,1253,5776.82,232.63,5.0
51694,2020-10-03,2020-08-27,37,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,Full Board,Germany,1347,1,93.23,1,1253,5355.42,202.53,4.8
51695,2020-10-03,2020-06-25,100,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive + EXC,USA,1347,1,93.23,2,1253,8282.68,205.81,5.0
51696,2020-10-03,2020-05-07,149,14,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,Full Board,Spain,1347,1,93.23,1,1253,5554.78,216.77,4.6
51697,2020-10-03,2020-07-30,65,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board + EXC,Mexico,1347,2,93.23,2,1253,11396.56,227.02,4.7
51698,2020-10-03,2020-08-21,43,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive + EXC,USA,1347,1,93.23,1,1253,5467.14,210.51,4.9
51699,2020-10-03,2020-07-04,91,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,All Inclusive + EXC,France,1347,1,93.23,1,1253,5591.32,219.38,4.7
51700,2020-10-03,2020-07-15,80,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,All Inclusive + EXC,UK,1347,1,93.23,2,1253,8601.88,217.21,4.5
51701,2020-10-03,2020-08-08,56,14,Queen Mary 2,Cunard Line,Transatlantic,Suite,Direct,All Inclusive,Spain,1347,1,93.23,1,1253,5660.9,224.35,4.9
51702,2020-10-03,2020-06-12,113,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive + EXC,Spain,1347,1,93.23,1,1253,5716.76,228.34,5.0
51703,2020-10-03,2020-06-26,99,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,All Inclusive,Germany,1347,1,93.23,1,1253,5545.68,216.12,4.8
51704,2020-10-03,2020-09-15,18,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,Full Board,Mexico,1347,1,93.23,1,1253,5876.08,239.72,4.9
51705,2020-10-03,2020-07-28,67,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,Full Board,USA,1347,1,93.23,1,1253,5637.66,222.69,4.8
51706,2020-10-03,2020-08-08,56,8,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,USA,2732,1,89.84,1,1500,2367.52,115.94,4.1
51707,2020-10-03,2020-07-31,64,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board + EXC,USA,2732,2,89.84,4,1500,7181.76,134.43,4.2
51708,2020-10-03,2020-07-25,70,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,Germany,2732,1,89.84,2,1500,3440.16,125.01,4.4
51709,2020-10-03,2020-07-06,89,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,UK,2732,2,89.84,4,1500,7288.64,137.77,4.3
51710,2020-10-03,2020-08-29,35,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board + EXC,Spain,2732,2,89.84,4,1500,7091.52,131.61,4.3
51711,2020-10-03,2020-07-29,66,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,Full Board,Spain,2732,1,89.84,2,1500,3540.96,131.31,4.4
51712,2020-10-03,2020-07-25,70,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,USA,2732,1,89.84,2,1500,3493.92,128.37,4.3
51713,2020-10-03,2020-06-26,99,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,Canada,2732,1,89.84,2,1500,3582.24,133.89,4.2
51714,2020-10-03,2020-08-09,55,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,USA,2732,1,89.84,1,1500,2496.88,132.11,4.3
51715,2020-10-03,2020-09-20,13,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,All Inclusive,France,2732,1,89.84,2,1500,3598.72,134.92,4.2
51716,2020-10-03,2020-09-02,31,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board + EXC,Italy,2732,2,89.84,4,1500,6758.08,121.19,4.3
51717,2020-10-03,2020-08-12,52,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board,UK,2732,1,89.84,1,1500,2452.24,126.53,4.5
51718,2020-10-03,2020-07-29,66,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,USA,2732,1,89.84,2,1500,3499.84,128.74,4.4
51719,2020-10-03,2020-07-18,77,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,UK,2732,1,89.84,1,1500,2541.6,137.7,4.0
51720,2020-10-03,2020-05-20,136,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive + EXC,USA,2732,1,89.84,2,1500,3666.88,139.18,4.2
51721,2020-10-04,2020-06-12,114,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,Full Board + EXC,Mexico,2626,1,93.08,1,2138,2468.97,172.71,4.6
51722,2020-10-04,2020-04-04,183,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Direct,All Inclusive,USA,2626,2,93.08,4,2138,6988.8,159.6,4.6
51723,2020-10-04,2020-07-13,83,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive,Canada,2626,1,93.08,1,2138,2439.92,168.56,4.4
51724,2020-10-04,2020-06-02,124,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Web,Full Board,USA,2626,1,93.08,2,2138,3610.18,167.87,4.6
51725,2020-10-04,2020-09-01,33,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive,Spain,2626,2,93.08,4,2138,6881.84,155.78,4.3
51726,2020-10-04,2020-07-09,87,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,Full Board,UK,2626,1,93.08,1,2138,2315.6,150.8,4.6
51727,2020-10-04,2020-09-15,19,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,Full Board,Spain,2626,2,93.08,2,2138,4824.96,164.64,4.6
51728,2020-10-04,2020-08-25,40,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Web,All Inclusive,Germany,2626,1,93.08,2,2138,3802.96,181.64,4.7
51729,2020-10-04,2020-07-11,85,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,All Inclusive + EXC,UK,2626,2,93.08,2,2138,4494.42,141.03,4.6
51730,2020-10-04,2020-08-16,49,7,MSC World Europa,MSC Cruceros,Mediterranean,Suite,Web,Full Board + EXC,USA,2626,1,93.08,2,2138,3539.48,162.82,4.6
51731,2020-10-04,2020-06-11,115,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,All Inclusive,Mexico,2626,2,93.08,4,2138,7510.72,178.24,4.5
51732,2020-10-04,2020-07-13,83,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive + EXC,USA,2626,1,93.08,2,2138,3398.64,152.76,4.5
51733,2020-10-04,2020-07-02,94,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Direct,Full Board + EXC,USA,2626,1,93.08,2,2138,3396.96,152.64,4.5
51734,2020-10-04,2020-06-21,105,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive + EXC,UK,2626,1,93.08,1,2138,2398.97,162.71,4.6
51735,2020-10-04,2020-07-15,81,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,All Inclusive + EXC,USA,2626,2,93.08,2,2138,5047.42,180.53,4.6
51736,2020-10-04,2020-08-18,47,9,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,UK,2805,2,77.81,4,2350,10213.92,193.72,4.9
51737,2020-10-04,2020-07-02,94,9,Icon of the Seas,Royal Caribbean,Caribbean,Suite,B2B,Full Board + EXC,USA,2805,1,77.81,1,2350,3505.59,209.51,4.8
51738,2020-10-04,2020-08-06,59,9,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,Canada,2805,2,77.81,4,2350,10030.32,188.62,4.7
51739,2020-10-04,2020-08-18,47,9,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,All Inclusive,UK,2805,1,77.81,2,2350,4882.32,181.24,4.8
51740,2020-10-04,2020-07-07,89,9,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,All Inclusive,UK,2805,2,77.81,4,2350,10408.32,199.12,5.0
51741,2020-10-04,2020-06-12,114,9,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive,USA,2805,1,77.81,1,2350,3466.17,205.13,4.9
51742,2020-10-04,2020-06-17,109,9,Icon of the Seas,Royal Caribbean,Caribbean,Suite,B2B,All Inclusive,Canada,2805,1,77.81,2,2350,5004.18,188.01,4.6
51743,2020-10-04,2020-07-05,91,9,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board + EXC,Canada,2805,1,77.81,2,2350,4855.86,179.77,4.8
51744,2020-10-04,2020-06-08,118,9,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,All Inclusive + EXC,UK,2805,1,77.81,2,2350,5318.82,205.49,4.7
51745,2020-10-04,2020-09-21,13,9,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive,Mexico,2805,1,77.81,1,2350,3265.83,182.87,4.9
51746,2020-10-04,2020-09-03,31,9,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board,Spain,2805,1,77.81,1,2350,3425.31,200.59,4.9
51747,2020-10-04,2020-07-25,71,9,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board,USA,2805,1,77.81,1,2350,3482.28,206.92,5.0
51748,2020-10-04,2020-08-18,47,9,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board + EXC,France,2805,1,77.81,2,2350,4989.6,187.2,4.6
51749,2020-10-04,2020-09-06,28,9,Icon of the Seas,Royal Caribbean,Caribbean,Suite,Direct,Full Board + EXC,Mexico,2805,1,77.81,1,2350,3377.52,195.28,4.8
51750,2020-10-04,2020-06-22,104,9,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Direct,Full Board,USA,2805,1,77.81,1,2350,3409.83,198.87,4.8
51751,2020-10-04,2020-07-15,81,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive + EXC,Spain,1643,1,87.69,2,1388,2706.6,135.55,4.5
51752,2020-10-04,2020-07-20,76,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Germany,1643,1,87.69,1,1388,1963.92,147.32,4.5
51753,2020-10-04,2020-07-20,76,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,USA,1643,1,87.69,2,1388,2813.4,144.45,4.6
51754,2020-10-04,2020-08-14,51,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Spain,1643,2,87.69,2,1388,3915.36,146.28,4.5
51755,2020-10-04,2020-08-31,34,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,UK,1643,1,87.69,1,1388,1920.84,140.14,4.7
51756,2020-10-04,2020-06-06,120,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,All Inclusive + EXC,USA,1643,1,87.69,2,1388,2923.2,153.6,4.6
51757,2020-10-04,2020-07-19,77,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive + EXC,Italy,1643,1,87.69,1,1388,1898.46,136.41,4.4
51758,2020-10-04,2020-07-31,65,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,87.69,3,1388,3998.7,162.15,4.5
51759,2020-10-04,2020-06-19,107,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,Spain,1643,1,87.69,2,1388,2836.08,146.34,4.5
51760,2020-10-04,2020-07-16,80,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,UK,1643,1,87.69,1,1388,1933.5,142.25,4.6
51761,2020-10-04,2020-08-24,41,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,All Inclusive,Canada,1643,1,87.69,2,1388,2845.68,147.14,4.6
51762,2020-10-04,2020-08-03,62,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Direct,All Inclusive,UK,1643,2,87.69,4,1388,5764.8,150.2,4.5
51763,2020-10-04,2020-07-18,78,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,1,87.69,2,1388,2824.08,145.34,4.4
51764,2020-10-04,2020-08-26,39,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,Germany,1643,1,87.69,2,1388,2937.48,154.79,4.6
51765,2020-10-04,2020-06-23,103,6,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive + EXC,USA,1643,1,87.69,1,1388,1939.92,143.32,4.7
51766,2020-10-04,2020-06-03,123,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive + EXC,Germany,1250,1,89.75,2,1458,1781.7,206.95,4.8
51767,2020-10-04,2020-08-01,64,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,Spain,1250,1,89.75,1,1458,1145.94,201.98,4.8
51768,2020-10-04,2020-05-20,137,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,USA,1250,2,89.75,4,1458,3494.64,201.22,5.0
51769,2020-10-04,2020-08-26,39,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,Spain,1250,1,89.75,2,1458,1833.72,215.62,4.9
51770,2020-10-04,2020-08-25,40,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board + EXC,Canada,1250,1,89.75,1,1458,1173.69,211.23,4.7
51771,2020-10-04,2020-08-24,41,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,USA,1250,1,89.75,1,1458,1114.92,191.64,4.9
51772,2020-10-04,2020-08-07,58,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,All Inclusive + EXC,Canada,1250,1,89.75,2,1458,1808.4,211.4,4.7
51773,2020-10-04,2020-07-19,77,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive,Canada,1250,2,89.75,2,1458,2233.74,192.29,4.7
51774,2020-10-04,2020-05-15,142,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board,Canada,1250,1,89.75,1,1458,1152.54,204.18,5.0
51775,2020-10-04,2020-09-18,16,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,B2B,All Inclusive,Mexico,1250,1,89.75,1,1458,1128.18,196.06,4.9
51776,2020-10-04,2020-06-29,97,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,USA,1250,2,89.75,2,1458,2318.22,206.37,5.0
51777,2020-10-04,2020-06-17,109,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,Spain,1250,1,89.75,2,1458,1910.82,228.47,5.0
51778,2020-10-04,2020-08-10,55,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board + EXC,Canada,1250,1,89.75,2,1458,1719.3,196.55,4.6
51779,2020-10-04,2020-08-12,53,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Germany,1250,1,89.75,2,1458,1722.36,197.06,5.0
51780,2020-10-04,2020-09-24,10,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,All Inclusive + EXC,USA,1250,1,89.75,1,1458,1143.54,201.18,5.0
51781,2020-10-04,2020-09-15,19,5,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Web,All Inclusive + EXC,Germany,2612,1,94.06,1,1688,1584.8,136.96,4.4
51782,2020-10-04,2020-07-23,73,5,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,All Inclusive,USA,2612,1,94.06,2,1688,2326.5,142.65,4.2
51783,2020-10-04,2020-08-03,62,5,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,Full Board,Spain,2612,1,94.06,1,1688,1549.35,129.87,4.2
51784,2020-10-04,2020-07-30,66,5,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,All Inclusive,Spain,2612,1,94.06,1,1688,1613.65,142.73,4.2
51785,2020-10-04,2020-07-14,82,5,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,B2B,All Inclusive,Italy,2612,1,94.06,1,1688,1596.65,139.33,4.2
51786,2020-10-04,2020-05-12,145,5,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,Full Board,Spain,2612,1,94.06,1,1688,1548.45,129.69,4.2
51787,2020-10-04,2020-06-03,123,5,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Direct,All Inclusive + EXC,Germany,2612,2,94.06,2,1688,3180.6,138.06,4.1
51788,2020-10-04,2020-07-14,82,5,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,Full Board,Spain,2612,1,94.06,2,1688,2348.6,144.86,4.2
51789,2020-10-04,2020-09-18,16,5,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive + EXC,UK,2612,1,94.06,1,1688,1541.4,128.28,4.3
51790,2020-10-04,2020-04-18,169,5,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Web,Full Board,USA,2612,1,94.06,2,1688,2215.0,131.5,4.2
51791,2020-10-04,2020-08-18,47,5,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,All Inclusive,France,2612,1,94.06,2,1688,2341.3,144.13,4.0
51792,2020-10-04,2020-07-26,70,5,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,Full Board,Italy,2612,1,94.06,1,1688,1625.5,145.1,3.9
51793,2020-10-04,2020-06-06,120,5,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive + EXC,Germany,2612,1,94.06,1,1688,1551.25,130.25,3.9
51794,2020-10-04,2020-08-10,55,5,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,Full Board,USA,2612,2,94.06,4,1688,4538.2,136.91,4.4
51795,2020-10-04,2020-06-19,107,5,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive,USA,2612,1,94.06,1,1688,1632.3,146.46,4.3
51796,2020-10-04,2020-05-25,132,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,USA,1646,1,88.48,2,1416,5040.0,162.0,4.9
51797,2020-10-04,2020-05-26,131,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Germany,1646,1,88.48,2,1416,5069.4,163.47,4.9
51798,2020-10-04,2020-08-07,58,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,USA,1646,2,88.48,4,1416,9765.6,154.14,4.7
51799,2020-10-04,2020-08-11,54,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,All Inclusive,USA,1646,1,88.48,1,1416,3554.2,175.42,4.5
51800,2020-10-04,2020-06-23,103,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,Canada,1646,2,88.48,2,1416,6969.6,168.48,4.7
51801,2020-10-04,2020-07-31,65,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,USA,1646,1,88.48,1,1416,3666.0,186.6,4.8
51802,2020-10-04,2020-05-21,136,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,All Inclusive,Italy,1646,1,88.48,3,1416,6919.8,170.66,4.8
51803,2020-10-04,2020-08-29,36,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,Germany,1646,1,88.48,2,1416,4974.4,158.72,4.6
51804,2020-10-04,2020-08-04,61,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,Germany,1646,1,88.48,2,1416,5494.8,184.74,4.8
51805,2020-10-04,2020-09-01,33,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,Full Board,UK,1646,1,88.48,2,1416,5213.6,170.68,4.6
51806,2020-10-04,2020-06-19,107,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,USA,1646,1,88.48,1,1416,3459.5,165.95,4.6
51807,2020-10-04,2020-07-15,81,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board + EXC,Italy,1646,2,88.48,4,1416,10647.6,176.19,4.5
51808,2020-10-04,2020-08-25,40,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board + EXC,USA,1646,2,88.48,4,1416,10344.4,168.61,4.7
51809,2020-10-04,2020-06-17,109,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board + EXC,UK,1646,1,88.48,1,1416,3657.8,185.78,4.9
51810,2020-10-04,2020-06-19,107,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,Germany,1646,2,88.48,4,1416,10885.6,182.14,5.0
51811,2020-10-04,2020-07-03,93,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board + EXC,USA,1347,1,88.03,2,1253,8450.96,211.82,5.0
51812,2020-10-04,2020-08-09,56,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,All Inclusive + EXC,Italy,1347,1,88.03,1,1253,5508.72,213.48,5.0
51813,2020-10-04,2020-06-04,122,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Canada,1347,1,88.03,1,1253,5497.94,212.71,4.6
51814,2020-10-04,2020-07-13,83,14,Queen Mary 2,Cunard Line,Transatlantic,Suite,Web,All Inclusive,USA,1347,1,88.03,2,1253,9190.72,238.24,4.8
51815,2020-10-04,2020-07-21,75,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,Full Board + EXC,Germany,1347,1,88.03,2,1253,8468.88,212.46,5.0
51816,2020-10-04,2020-05-24,133,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,Full Board + EXC,Canada,1347,1,88.03,1,1253,5700.52,227.18,4.8
51817,2020-10-04,2020-06-10,116,14,Queen Mary 2,Cunard Line,Transatlantic,Suite,Direct,All Inclusive,Germany,1347,1,88.03,2,1253,8839.88,225.71,4.7
51818,2020-10-04,2020-06-11,115,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive,USA,1347,1,88.03,1,1253,5742.1,230.15,4.8
51819,2020-10-04,2020-08-13,52,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive,Spain,1347,1,88.03,1,1253,5564.72,217.48,4.8
51820,2020-10-04,2020-07-04,92,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,USA,1347,1,88.03,1,1253,5612.32,220.88,4.7
51821,2020-10-04,2020-07-30,66,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Web,All Inclusive + EXC,Mexico,1347,1,88.03,1,1253,5715.64,228.26,4.8
51822,2020-10-04,2020-06-20,106,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,Full Board,USA,1347,1,88.03,2,1253,9234.96,239.82,4.8
51823,2020-10-04,2020-06-26,100,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,Full Board,Germany,1347,1,88.03,2,1253,8268.68,205.31,4.8
51824,2020-10-04,2020-08-08,57,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive,USA,1347,1,88.03,2,1253,8710.24,221.08,5.0
51825,2020-10-04,2020-07-04,92,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,Full Board + EXC,USA,1347,1,88.03,1,1253,5495.7,212.55,4.8
51826,2020-10-04,2020-07-27,69,8,AIDAcosma,AIDA Cruises,Canarias,Interior,Direct,All Inclusive + EXC,Canada,2732,1,83.31,1,1500,2490.64,131.33,4.2
51827,2020-10-04,2020-05-15,142,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,USA,2732,1,83.31,1,1500,2434.88,124.36,4.3
51828,2020-10-04,2020-06-29,97,8,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,USA,2732,1,83.31,1,1500,2486.48,130.81,4.2
51829,2020-10-04,2020-05-16,141,8,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,Full Board + EXC,UK,2732,1,83.31,2,1500,3455.52,125.97,4.2
51830,2020-10-04,2020-06-22,104,8,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,USA,2732,1,83.31,2,1500,3489.28,128.08,4.2
